Id,SalePrice
2735,141707.1119197411
2736,118087.08935531235
2737,104219.73056216096
2738,124788.13297130115
2739,155517.37789203617
2740,141735.3496143226
2741,146150.54701788962
2742,174920.79860849812
2743,144689.89932814665
2744,157307.89870886639
2745,150720.84485981643
2746,114721.47774128086
2747,177865.7452767918
2748,114948.88984314865
2749,127689.23359436949
2750,99175.01072141225
2751,126570.65580880764
2752,238345.40557321993
2753,135319.39274484554
2754,200105.2052254866
2755,139833.55713556596
2756,78691.96340731677
2757,69633.4448355416
2758,109142.57426894776
2759,156722.64314651716
2760,144047.50163246825
2761,136629.43464115
2762,124315.02922047448
2763,188505.22901940538
2764,187168.1843345898
2765,264756.23639875505
2766,134080.89690913196
2767,57142.265968966996
2768,95066.44173258112
2769,125577.88326025615
2770,155432.8553972679
2771,96969.46648909868
2772,92080.21212842182
2773,183283.01886522834
2774,152794.50009076105
2775,138046.65351134067
2776,155576.21670689742
2777,176255.05706469138
2778,132737.49670898734
2779,133327.7778497144
2780,95985.18112929974
2781,87897.03653171752
2782,91837.01217241399
2783,94636.4799980566
2784,121499.20692518906
2785,147552.89032581908
2786,79176.6217652263
2787,143270.9125250965
2788,69488.70200380014
2789,173706.46891084238
2790,89314.46631119394
2791,116305.83478930022
2792,73920.64818206267
2793,157590.02232569858
2794,97540.3219246444
2795,130098.3482740472
2796,85442.02115921234
2797,233559.67866475886
2798,133932.3265475494
2799,136513.8009903491
2800,62747.422218788124
2801,107247.03188219253
2802,145838.8592925651
2803,161838.8688611391
2804,128732.39686431369
2805,108941.2799986371
2806,75400.17590478854
2807,170893.12947913405
2808,167581.26865734352
2809,107627.5649155699
2810,120518.72610829474
2811,177858.1715505423
2812,163288.08809643757
2813,160164.90256090258
2814,139052.02822010912
2815,128399.14446298213
2816,245426.5282722832
2817,170378.84195532085
2818,135908.8731125496
2819,201178.87958792847
2820,123874.12772663176
2821,118842.70666919684
2822,190631.48208599322
2823,283015.8682321719
2824,148421.9679429214
2825,169305.66327592818
2826,140805.67979983537
2827,141945.92707246513
2828,245528.20401560835
2829,237623.888839581
2830,217903.23678280372
2831,196548.86989768856
2832,233109.62130087375
2833,291420.7031554225
2834,217936.18347314832
2835,223444.92612723756
2836,212369.2909499808
2837,159675.31911706174
2838,129928.10289128177
2839,179330.25178188487
2840,190545.37064076582
2841,206670.3262905131
2842,227037.47747719922
2843,158825.449686462
2844,169507.1164362388
2845,104786.97393229941
2846,213957.6189139174
2847,194077.1113900224
2848,221772.49013485393
2849,205977.32627198583
2850,284608.7887496659
2851,226165.25401004724
2852,232485.52813561965
2853,229578.08477286022
2854,159342.154054939
2855,209258.03516042134
2856,199116.95099059533
2857,201448.01203737844
2858,211191.02361342363
2859,85255.28447296534
2860,139136.75345695688
2861,125055.26230225526
2862,228133.89456658583
2863,147738.12315902644
2864,256377.92844551255
2865,133893.48162151332
2866,160495.3769504908
2867,100171.72026434756
2868,112631.21684965491
2869,100662.69836617279
2870,105750.09960059117
2871,76400.47181956517
2872,19318.915452931775
2873,96132.81111703161
2874,179459.87005552353
2875,114343.26543372695
2876,187120.76007691893
2877,127766.21408907353
2878,151355.05330006272
2879,121923.70080558269
2880,112145.06329449342
2881,104212.5585803396
2882,168080.4196650405
2883,196668.2664818316
2884,187584.13437722862
2885,166285.5629190008
2886,224790.14550474967
2887,106221.70829612855
2888,154560.53847026482
2889,36774.84109469439
2890,79748.38557826274
2891,149739.219046876
2892,41928.31993444759
2893,85256.91529666918
2894,43944.24594101205
2895,314669.1397941816
2896,268811.51353245944
2897,229991.21424985927
2898,144482.16244569182
2899,227357.94970722898
2900,149296.08761329827
2901,248957.34701760102
2902,214628.30176406336
2903,315776.59051178495
2904,347154.88631736237
2905,76843.28218641161
2906,205890.44302132138
2907,108920.62491471105
2908,121379.4477070035
2909,141138.88562911534
2910,67488.31785465166
2911,52330.1663245036
2912,167241.4420295392
2913,56639.23318769864
2914,51536.1439277904
2915,64542.07988867286
2916,59494.6597331799
2917,154261.49111572496
2918,110119.54271704919
2919,250997.0618209808
